Quadro,Min_Val,Max_Val
frame_0179.png,68329520.0,1168595712.0
frame_0180.png,68284016.0,1168742528.0
frame_0181.png,68333680.0,1168562176.0
frame_0182.png,68330160.0,1168697344.0
frame_0183.png,68065840.0,1168615808.0
frame_0184.png,67998576.0,1168324992.0
frame_0185.png,68000688.0,1168883712.0
frame_0186.png,67689024.0,1168635008.0
frame_0187.png,67254256.0,1168552576.0
frame_0188.png,67145776.0,1168256384.0
frame_0189.png,66730688.0,1168188544.0
frame_0190.png,66491568.0,1168157568.0
frame_0191.png,66308112.0,1168092672.0
frame_0192.png,65727392.0,1167826944.0
frame_0193.png,65246816.0,1167684480.0
frame_0194.png,64817344.0,1167859712.0
frame_0195.png,64363008.0,1167524096.0
frame_0196.png,63932768.0,1154705408.0
frame_0197.png,63482896.0,1154299904.0
frame_0198.png,63278016.0,1166005248.0
frame_0199.png,63123248.0,1149041152.0
frame_0200.png,62808544.0,1146834048.0
frame_0201.png,62490112.0,1160151040.0
frame_0202.png,62532880.0,1147259520.0
frame_0203.png,62494288.0,1143891584.0
frame_0204.png,62578160.0,1140883456.0
frame_0205.png,62588144.0,1136568704.0
frame_0206.png,62757856.0,1136060032.0
frame_0207.png,62972080.0,1136248448.0
frame_0208.png,63328368.0,1137401472.0
frame_0209.png,63615664.0,1140040192.0
frame_0210.png,63844304.0,1139506304.0
frame_0211.png,64102032.0,1147144832.0
frame_0212.png,64148720.0,1149926400.0
frame_0213.png,64292240.0,1152598528.0
frame_0214.png,64389840.0,1163021312.0
frame_0215.png,64440912.0,1165501952.0
frame_0216.png,64580288.0,1158611840.0
frame_0217.png,64712576.0,1161173760.0
frame_0218.png,64762048.0,1170126080.0
frame_0219.png,64796384.0,1160620544.0
frame_0220.png,64708128.0,1158468096.0
frame_0221.png,64477648.0,1162077696.0
frame_0222.png,64423808.0,1151858560.0
frame_0223.png,64407616.0,1142734592.0
frame_0224.png,64143152.0,1141504768.0
frame_0225.png,64412896.0,1134933888.0
frame_0226.png,64313680.0,1128148608.0
