Quadro,Min_Val,Max_Val
frame_0088.png,161529536.0,621671168.0
frame_0089.png,161714976.0,621674752.0
frame_0090.png,161852672.0,621661056.0
frame_0091.png,161904544.0,621659904.0
frame_0092.png,161867872.0,621617792.0
frame_0093.png,161905136.0,621658176.0
frame_0094.png,161956192.0,621692416.0
frame_0095.png,161948256.0,621673728.0
frame_0096.png,161830432.0,621477376.0
frame_0097.png,161898624.0,621473920.0
frame_0098.png,161937584.0,621474048.0
frame_0099.png,161976704.0,621478848.0
frame_0100.png,162097408.0,621484416.0
frame_0101.png,162150400.0,621492480.0
frame_0102.png,162478944.0,621505088.0
frame_0103.png,162605360.0,621510336.0
frame_0104.png,162734496.0,621500864.0
frame_0105.png,163058016.0,621523904.0
frame_0106.png,163235376.0,621516928.0
frame_0107.png,163392832.0,621526272.0
frame_0108.png,163544736.0,621442240.0
frame_0109.png,163582880.0,621440768.0
frame_0110.png,163637056.0,621438720.0
frame_0111.png,163637472.0,621450624.0
frame_0112.png,163710064.0,621428864.0
frame_0113.png,163739520.0,621422848.0
frame_0114.png,164304448.0,621378688.0
frame_0115.png,164572512.0,621329408.0
frame_0116.png,164552832.0,621395584.0
frame_0117.png,164681744.0,621415232.0
frame_0118.png,164672512.0,621406080.0
frame_0119.png,164619648.0,621402496.0
frame_0120.png,164360032.0,621391168.0
frame_0121.png,164024192.0,621399296.0
frame_0122.png,163634864.0,621380672.0
frame_0123.png,163722288.0,621373312.0
frame_0124.png,163429120.0,621361664.0
frame_0125.png,163516352.0,621372096.0
frame_0126.png,163011088.0,621378688.0
frame_0127.png,162732224.0,621411456.0
frame_0128.png,162772944.0,621411520.0
frame_0129.png,162775904.0,621383168.0
frame_0130.png,162527488.0,621384832.0
frame_0131.png,162520112.0,621381248.0
frame_0132.png,162914432.0,621381376.0
frame_0133.png,163109024.0,621371520.0
frame_0134.png,163630128.0,621371328.0
frame_0135.png,163775392.0,621320512.0
frame_0136.png,164024512.0,621312768.0
frame_0137.png,164296512.0,621310016.0
frame_0138.png,164467040.0,621305984.0
frame_0139.png,164540320.0,621324800.0
frame_0140.png,164936512.0,621326976.0
frame_0141.png,164658048.0,621283200.0
frame_0142.png,164107264.0,621296256.0
frame_0143.png,164160912.0,621297280.0
frame_0144.png,164465088.0,621293440.0
frame_0145.png,164910080.0,621296384.0
frame_0146.png,165418560.0,621316800.0
frame_0147.png,165653440.0,621347008.0
frame_0148.png,165442208.0,621355264.0
frame_0149.png,165855744.0,621410944.0
frame_0150.png,165790128.0,621456000.0
frame_0151.png,166067168.0,621460096.0
frame_0152.png,166372576.0,621386688.0
frame_0153.png,166912608.0,621390208.0
frame_0154.png,167951024.0,621398656.0
frame_0155.png,168942496.0,621487424.0
frame_0156.png,170224960.0,621603712.0
frame_0157.png,171373968.0,621640192.0
frame_0158.png,172010688.0,621850368.0
frame_0159.png,172850336.0,621871296.0
frame_0160.png,173624096.0,621886080.0
frame_0161.png,174341392.0,621981248.0
frame_0162.png,175270464.0,621984640.0
frame_0163.png,175952672.0,622071808.0
frame_0164.png,176817584.0,622238208.0
frame_0165.png,176921536.0,622463232.0
frame_0166.png,176934016.0,622781056.0
frame_0167.png,177098176.0,623742208.0
frame_0168.png,177118608.0,624715072.0
