Quadro,Min_Val,Max_Val
frame_0294.png,-21867562.0,45312836.0
frame_0295.png,-22289926.0,45835732.0
frame_0296.png,-22553556.0,45305636.0
frame_0297.png,-22792156.0,44978076.0
frame_0298.png,-22743446.0,44606828.0
frame_0299.png,-22988452.0,43749596.0
frame_0300.png,-23432726.0,42779984.0
frame_0301.png,-22702530.0,40882036.0
frame_0302.png,-22610198.0,39844220.0
frame_0303.png,-22175472.0,39013992.0
frame_0304.png,-22232206.0,38567036.0
frame_0305.png,-22016138.0,38184400.0
frame_0306.png,-22026538.0,37907224.0
frame_0307.png,-22077548.0,37582208.0
frame_0308.png,-22013736.0,37000028.0
frame_0309.png,-21944348.0,36510072.0
frame_0310.png,-22060114.0,36047312.0
frame_0311.png,-22085438.0,35546368.0
frame_0312.png,-22240514.0,34953572.0
frame_0313.png,-22620158.0,34101516.0
frame_0314.png,-23038594.0,33176150.0
frame_0315.png,-23167836.0,33038490.0
frame_0316.png,-23556484.0,33562268.0
frame_0317.png,-23735672.0,33703348.0
frame_0318.png,-23823644.0,33916036.0
frame_0319.png,-23920634.0,34084188.0
frame_0320.png,-24060142.0,34350776.0
frame_0321.png,-24237880.0,34490764.0
frame_0322.png,-24308190.0,34541052.0
frame_0323.png,-24395472.0,34560444.0
frame_0324.png,-24391016.0,34668152.0
frame_0325.png,-24387690.0,34658404.0
frame_0326.png,-24340296.0,34659704.0
frame_0327.png,-24426238.0,34644672.0
frame_0328.png,-24706832.0,34637576.0
frame_0329.png,-25072280.0,34792520.0
frame_0330.png,-25220672.0,35168156.0
frame_0331.png,-25379470.0,35227364.0
frame_0332.png,-25426758.0,35358416.0
frame_0333.png,-25361434.0,35435680.0
frame_0334.png,-25353582.0,35504692.0
frame_0335.png,-25413564.0,35451380.0
frame_0336.png,-25495886.0,35381372.0
frame_0337.png,-25684734.0,35174108.0
frame_0338.png,-25924740.0,35071096.0
frame_0339.png,-26200776.0,34933632.0
frame_0340.png,-26359014.0,34899576.0
frame_0341.png,-26492348.0,34935332.0
frame_0342.png,-26585206.0,34977488.0
frame_0343.png,-26611868.0,34935376.0
frame_0344.png,-26627518.0,35061576.0
frame_0345.png,-26677284.0,35010452.0
frame_0346.png,-26727924.0,35028976.0
frame_0347.png,-26733760.0,35016300.0
frame_0348.png,-26760288.0,34998100.0
frame_0349.png,-26779960.0,35000132.0
frame_0350.png,-26786554.0,34989588.0
